TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,4,3,2,2,2,4,4,2,1,5,5,5,3,4,4,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,,Getting appointments and lack of sharing proper information,There are good hardworking employees who takes care of customers though others neglected.,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,8,4,3,5,5,5,4,5,5,4,5,5,5,4,3,5,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,9.0,,لا,إنجاز المعاملة وحسن التعامل من قبل الموظفين,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,5,5,5,2,5,4,5,5,5,5,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,7.0,,الباركن,آنجاز المعاملة,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,2,8,1,1,3,5,5,5,5,5,5,5,1,5,5,3,5,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,,اولا اسلوب الموظفة وعدم أداء احترامي وعندما وجهت لها سؤال ردت انا في بريك ثانيا بعد أن انتظ لمدة ساعتين وانجز المعاملة وانتظر الموافقة او الإلغاء لا يوجد متابعة من البلديةوبعد اسبوع اتي الي البلدية شخصيا واكتشف انهم تم الغاء المعاملة بسبب إجراء اخر كان من المفترض أن تخبرني فيه الموظفةمن البداية,لا يوجد,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,1,1,2,3,5,1,5,5,5,5,5,5,5,4,5,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,5.0,,التعطل وذلك بسبب قلة الخبرة التي يمتلكها الموظفين فينتج عنها التأخير وخسائر مادية,انجزت المعاملة ولكن خلال اسابيع,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,5,1,1,4,4,4,5,4,4,4,4,4,4,4,3,4,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,8.0,,الانتظار الطويل رغم اني من كبار السن ودفع الرسوم غالية بعض الشي,الموظفين متعاونين خاصة بالاستقبال,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,2,5,1,1,3,3,4,2,5,2,5,5,4,4,4,5,3,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,,الباركنات زحمه.,.,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,3,3,3,3,5,1,5,3,3,5,5,3,1,3,3,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,7.0,,يرجى اضافه أله قهوه او عصائر وماء وحلويات في الطابق العلوي لانني اقضي من ساعتين ست ساعات في البلديه. بعض الأشخاص عندهم سكر يحتاجون احيانا لشي سريع,.,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,7,4,3,3,3,5,2,4,4,4,4,4,4,4,4,4,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,8.0,,We need Coffee machine . Juices machine,.,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9.0,,,,1,7,4,1,4,4,5,5,5,4,4,5,5,5,4,4,5,5.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,7.0,,Licence renewal,Nothing,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,7,3,3,3,3,4,4,4,4,4,4,4,4,5,5,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,9.0,,عدم توفر ماء ، اسعافات أوليه.,تعامل الموظف,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,7,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,8.0,,الباركنات جدا سيئه زحام,تعاملهم بلطف,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,5.0,,,,1,5,1,1,3,3,5,5,5,5,5,5,5,5,5,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,,لا يوجد,الاستقبال,Q233_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,2,7,5,3,5,5,5,3,5,5,5,5,5,5,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,,Nothing but hope for the best,Staff members were respectful,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,2.0,,,,1,8,1,1,5,2,5,5,5,5,2,5,5,5,3,5,5,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,7.0,,اتمنى ان تكون الإجراءات أسهل وأسرع لتوفير الوقت للمعاملات اخرى,إنجاز المعاملة,Q233_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,5,2,1,3,3,5,1,5,5,5,5,5,5,1,4,5,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,8.0,,لإجراء المعاملات ننتظر بالساعت لتكملة المعاملات لذا يجب أن يضعون الماء او العصير للمعاملات ويرج. تسهيل عملية الإيداع المبلغ في الماكينة,تعامل الموظف ومساعده,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,2,8,1,1,5,5,5,1,5,5,5,5,5,5,2,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,10.0,,لا يوجد بس مواقف السيارات ضيقة,اسلوب موظفة الاستقبال مساعدتها,Q233_6
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,3,3,4,4,4,4,4,4,4,4,4,5,4,3,5,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,,لايوجد,اثني علي سرعة الرد علي الايميلات والتجاوب السريع,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,7.0,,,,1,7,3,3,4,2,4,2,4,4,4,4,3,4,4,3,4,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,يرجى العمل إلغاء القسم الإنشائية والتعديل والإضافة ورخصة بناء جديد  المتصل بمهندسين من مصر حيث انه هناك تفاصيل مختلفة بيئية بين الامارات ومصر لكن هناك تطورات ملحوظ في الدعم الفني والكول سنتر مع موظفين المتصلينب بالبلدية من مصر,وجود التقييم الذي ياخد بآراء العملاء,Q233_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,1,1,4,4,4,2,4,4,3,4,4,5,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,,لا يوجد,التنظيم وثقافة الانتظار,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,8,1,3,3,3,2,2,5,5,5,5,5,5,5,2,5,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,7.0,,اولا بطئ وطول الانتظار ثانيا يرجى عمل كل الإجراءات اون لاين  ثالثا يرجى عمل خانة رحلة المتعامل لمعرفة اليه التعامل رابعا يرجى العمل علي تسهيل الإجراءات وجعلها غير روتينية وتفعيل خدمة الإبل باي علي الموقع الرسمي للبلدية خامسا  عمل ورشات توعوية للمتعاملين والمقبلين  علي البناء عن الرسوم والالية وخاصة برنامج الشيخ زايد للإسكان وزيادة الرقابه علي الاستشارين والمقاولاين وعمل صيغةو بنود خاصه كمراجعة قانونية وعمل صيغة لحفظ حق العميل والاستشاري والمقاول,الموظفين بشوشين,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8.0,,,,1,7,1,1,4,4,4,4,4,4,4,5,5,4,5,2,5,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,8.0,,زيادة الرسوم المبالغ فيها وآلية العمل روتينية  وتحتاج وقت للاعتماد,المكان منظم,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,4.0,,,,1,7,1,1,5,4,4,4,4,4,4,4,4,4,5,2,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,,يرجي العمل علي تشغيل السلم الكهربائي بالدور الثاني ولا يوجد أي ازعاج في التعامل,الموظفين محترمين ومتعاونين وسعيد بالتقييم من قبل مركز الاحصاء,Q233_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,6.0,,,,1,7,1,1,4,4,4,4,4,4,4,4,4,4,5,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,10.0,,لايوجد  اي ازعاج,التعامل,Q233_6
