TMP_AR,TMP_EN,CENTER,Q233,Q244,Q256,Q326,GENDER,ACADEMIC,NATIONALITY,SECTOR,Dim1.1,Dim1.2,Dim2.1,Dim2.2,Dim2.3,Dim3.1,Dim3.2,Dim3.3,Dim3.4,Dim3.5,Dim3.6,Dim3.7,Dim3.8,Dim4.1,Dim4.2,Dim4.3,Dim4.4,Dim4.5,Dim4.6,Dim4.7,Dim4.8,Dim4.9,Dim4.10,Dim4.11,Dim4.12,Dim5.1,Dim5.2,Dim5.3,Dim6.1,Dim6.2,NPS,Unnamed: 42,Most_Unsat,Most_Sat,SERVICE
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,3,4,4,1,5,3,4,5,4,4,4,5,5,5,5,3,4,2,2,2,2,2,5,4,5,4,4,4,3,3,5,,"بطئ الاجراء،  بطئ السستم والدعم الفني جدا متعب",تعامل الموظفيين,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,7,1,1,4,4,4,1,4,2,4,5,5,5,5,5,5,3,3,3,4,4,4,3,3,3,5,2,5,4,3,3,4,4,7,,الباركنات صعبه كثيرا. الانتظار,"،",Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,4,4,4,1,4,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,9,,الباركنات والوالده كبيره في السن واضطررت للوقف في مكان جدا بعيد,تعاملهم طيب,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,4,4,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,9,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,7,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,3,3,4,4,9,,عدم توفر مواقف,تعامل الموظفين,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,8,,لاشي,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,1,8,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,9,,Nothing,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,3,,2,7,4,1,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,4,4,4,4,4,4,8,,_,_,Q256_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,10,,,1,7,1,1,5,5,5,3,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,9,,لا يوجد,التعامل والموظفين,Q244_10
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,5,1,1,3,3,5,1,4,3,4,4,4,4,5,5,5,5,5,4,5,3,3,4,4,4,4,4,5,4,3,3,4,4,8,,باركنات جدا صعبه,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,4,4,4,4,4,4,4,5,4,4,5,4,5,4,5,5,5,4,4,4,3,3,5,3,3,3,3,4,4,4,6,,عدم توفر مياة الشرب,النظام,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,3,,,4,,1,5,1,1,3,3,5,1,5,3,4,5,5,5,5,4,5,4,3,3,3,1,4,4,4,4,4,4,4,4,3,3,2,2,6,,"الباركنات ?جدا متعبه، للحصول على أفاده بخصوص الأرض من اسبوعين أزور البلديه واغلب الأحيان الموظفه المسؤول غير موجودة وانتهت اجازتي من العمل ولم أنجز.",.,Q256_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,3,3,4,4,8,,التأخير في الاجراءات .,تعاملهم,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,5,4,5,4,4,5,5,5,5,5,5,4,5,5,5,4,4,5,4,5,4,4,5,4,5,5,2,4,4,5,8,,"،","،",Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,8,1,1,4,4,4,1,5,3,5,4,5,4,5,4,4,4,4,3,3,3,1,3,3,3,5,3,5,4,3,3,4,4,6,,تم تقديم ارشاد خطأ ان اذهب للطباعة والموضوع لايحتاج تكلفت بسبب خطأ عندهم. بعض الموظفين غير متعاونين باركنات مزعجه دائما مزدحمه,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,4,4,5,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,3,4,4,5,4,3,3,4,4,8,,"زحمه الباركنات ، الدعم الفني نرسل له ايميلات ولا يوجد رد وهذا عطله كبيرة بالنسبه لنا","،",Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,8,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,Nothing,Helping staff,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,8,4,3,3,3,3,3,3,4,4,4,3,3,4,3,4,5,3,4,3,3,4,4,3,3,4,4,5,4,3,3,5,4,10,,Nothing,Nothing,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,7,3,3,4,2,4,1,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,3,4,4,5,9,,الباركنات,التعامل,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,4,4,5,4,5,4,4,5,5,4,5,4,4,4,3,3,2,3,1,3,3,2,5,4,5,4,4,4,4,4,8,,عم توضيح المستندات المطلوبة في الزياره الواحده,"،",Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,1,3,3,5,1,5,3,5,4,5,4,5,3,3,3,3,4,3,2,1,3,3,3,5,5,5,4,3,4,4,4,8,,"بعض الموظفين غير بوشوشين، متطلبات كثيرا للخدمه. الباركنات دائما مزدحمه ، الجو حار في المركز",.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,4,4,4,1,4,3,5,4,5,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,9,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,5,3,1,4,4,4,1,4,3,5,5,5,5,4,5,5,5,5,5,5,4,4,4,5,4,5,5,5,4,4,4,4,4,8,,"الباركنات جدا مزدحمه،","،",Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,4,1,3,1,2,4,3,4,5,4,4,5,4,2,4,3,4,3,3,4,3,4,2,3,5,3,4,4,4,4,1,4,10,,Timing,Came here 2 days for the same reason timing was reasonably declined actually 7 to 3.30pm between we should probably handle when I reach at 2clock there is closed all counter of service its same to be 2 days unfaith,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,4,3,3,3,4,2,4,3,5,5,5,4,3,4,4,4,4,4,3,3,3,4,5,4,3,4,4,3,3,4,4,3,7,,Parking,Location,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,1,4,2,4,1,3,4,5,5,5,5,3,3,5,4,4,4,4,3,4,3,3,3,4,3,5,3,2,3,3,3,7,,الانتظار,الاستقبال,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,5,5,5,4,4,4,4,4,8,,.,.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,3,,,,1,7,3,3,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,3,3,4,4,8,,"التأخير ،والباركنات،،",.,Q233_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,5,3,3,3,5,5,5,3,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4,5,4,4,4,4,4,9,,.,سلاسه و تعامل سريع,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,4,3,4,4,4,1,4,3,4,4,4,3,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,,Nothing,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,3,3,2,1,4,3,5,5,5,5,5,1,3,3,1,1,1,1,1,1,1,1,5,2,2,1,1,1,1,1,0,,"تم التقديم على طلب منحه أرض  التعامل جدا سيئ المتطلبات كثيرة ، يفترض تقديم الخدمات بدون رسوم لاصحاب الهمم وكبار الموطنين  ، الباركنات جدا سيئه الموظفين اخذوها كلها ،، الانتظار طويل ، يوجد تفرقه بين المتعاملين",لاشي,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,5,1,1,3,3,3,1,5,3,4,5,4,4,4,4,3,4,3,3,3,1,1,1,1,1,1,3,5,3,2,3,3,3,7,,"رسوم عاليه لبعض الاوراق. طول مدة المعامله ? سنوات ، التأخير جدا في الانجاز ، تعامل الموظفين بعضهم غير جيد ، مع العلم الأوراق مكتمله ، الباركنات مزدحمه",.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,8,,,1,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,10,,Nothing annoying me,Everything is good,Q244_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,11,,,1,8,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,Nothing,All things,Q244_11
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,7,,,1,8,3,3,5,4,4,4,4,4,4,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,10,,لا يوجد,الموظفين ممتازين,Q244_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,7,,,1,8,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,5,4,5,5,5,5,5,10,,Nothing,Good service,Q244_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,7,,,1,8,4,3,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,,,Customer services,Q244_7
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,7,3,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,10,,لا يوجد,بشاشة الموظفين,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,10,,,1,7,1,3,3,3,2,2,2,4,4,4,4,4,4,2,5,3,4,3,3,3,3,3,4,4,5,4,4,5,5,5,5,5,6,,مواقف السيارات يرجى التفضل بالعمل علي توفير سيارة جولف للتوصيل وان يكون ايضا  وجود موظفين ملمين بالمهام الوظيفية المختصة لكل عميل ووجود خيارين للعمل اونلاين و ورقي,فرص التقييم وواجهه الجهة الحكومية المشرفة,Q244_10
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,2,,,1,5,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,10,,Nothing,Everything is good,Q244_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,5,,,2,7,1,1,5,5,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,3,4,4,4,9,,اعادة النظر  علي الشكاوي بخصوص حويات النفايات والعمل علي التعامل مع الشكاوي بجدية,الموظفة نورة ابراهيم البلوشي وعائشه الاحمد,Q244_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,1,,3,,,1,7,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,4,5,5,5,2,4,5,5,5,5,5,10,,لا يوجد غير زيادة الرسوم بشكل مبالغ,كل شي ممتاز بالخدمة,Q244_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,5,1,1,2,2,5,1,5,3,5,5,5,5,5,2,4,4,1,2,2,1,1,1,1,1,5,2,5,2,2,3,3,3,6,,"التعامل مع المهندسين صعب واسلوبهم غير جيد غير متعاونين  ، مده طويله لإنجاز من ثلاث سنين. لايوجد حل مع انه الموضوع بسيط",.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,2,5,1,1,3,4,4,4,5,3,4,5,5,5,5,2,3,4,3,3,4,2,2,2,2,2,5,2,5,1,2,3,2,2,5,,"الانتظار . باركنات زحمه، تعقيد الإجراءات","،",Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,4,3,4,5,5,4,3,5,5,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,3,4,4,4,10,,لا يوجد,التوصل مع الموظف المختص,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,8,,,,1,7,3,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,10,,طول الانتظار,الجودة,Q233_8
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,4,5,2,3,3,3,3,8,,.,.,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,2,2,2,2,5,3,5,5,5,4,4,2,3,4,3,2,1,2,1,1,1,1,5,4,5,2,3,3,1,1,4,,تأخير شديد من قسم الدعم الفني دائما مشاكل في النظام وعدم استجابة منهم لحل المشكلات,تعامل الأقسام الباقيه جسد لكن قسم الدعم الفني على عكسهم تماما,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,1,2,4,1,5,4,4,4,4,5,4,3,3,4,3,3,3,1,2,1,1,1,5,4,5,1,2,2,2,1,3,,"طول الانتظار ، قله الانجاز عرقله شديده من قسم الدعم الفني",.  تعامل موظفي الكاونترات بعضهم جيد جدا ويحل مشكله وبعضهم تعامله ليس كما يجب,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,2,9,,,,1,7,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,5,3,3,3,1,2,1,1,1,1,4,5,3,3,3,2,2,7,,"تقديم طلب تعديل مخطط يجب أن يحدد موعد ف يتم ارسال ايميل بتحديد موعد زياره المراقب وبعد دقيقتين ترسل رساله تم الغاء الطلب بزياره المراقب،  طول انتظار في الاجراء ومشكله كبيره في السيستم وفي قسم الدعم الفني",الموظفيين في الكاونترات جيدين لكن المشكله في النظام جدا بطيئ ومتعب,Q233_9
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,2,8,4,1,4,4,4,3,4,4,5,4,4,5,5,4,5,5,5,5,5,4,4,4,5,4,5,5,4,5,5,5,5,5,10,,,Reception,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,3,1,4,4,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,10,,لا يوجد,تعامل الموظفين,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,3,1,5,5,5,4,4,4,5,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,10,,لا,الموظفين وعدمالانتظار لوقت طويل,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,3,1,3,3,5,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,10,,لا يوجد,احترام الموظفين واسلوبهم,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,1,1,5,5,5,4,5,5,5,5,5,5,3,3,5,5,5,5,5,5,4,5,5,5,5,3,5,3,3,5,5,5,10,,لا شيء,اسلوب الموظفين,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,3,1,5,5,5,3,5,5,5,3,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,10,,لا,إنجاز المعاملة وأسلوب الموظفين المحترم,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,2,8,4,1,5,5,5,4,5,5,4,4,5,4,4,4,5,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,10,,Nothing,Reception and no waiting,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,8,4,1,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,Nothing,Reception and Staff,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,1,1,5,5,5,5,5,5,5,3,5,1,3,3,3,5,5,5,5,5,5,5,5,5,5,3,5,3,3,4,5,5,7,,اتمنى تجديد المرافق,الموظفين وإنجاز المعاملة,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,4,2,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,10,,No issues,Nothing,Q326_4
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,5,2,5,3,1,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,5,5,5,10,,لا يوجد,كله تمام,Q326_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,5,2,5,3,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,10,,لا يوجد,اسلوب الموظفين,Q326_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,2,5,1,1,5,5,5,5,5,5,5,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا,إنجاز المعاملة,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,5,2,5,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا,معاملة الموظفين وعدم التأخير,Q326_5
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,8,4,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,,Everything is good,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,5,1,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,10,,زيادة عدد الموظفين في يوم الأحد,سرعة إنجاز المعاملة,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,5,3,1,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,10,,لا يوجد,مساعدة موظفين الاستقبال,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,3,1,5,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,معاملة واهتمام الموظفين,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,1,1,5,5,5,3,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,10,,لا سئ,الموظفين قمة في الاحترام والتعاون,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,4,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,10,,Nothing,All is good,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,7,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,تعاون الموظفين,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,1,8,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد,الموظفين,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,2,5,6,1,5,5,5,5,5,5,4,5,5,5,3,3,5,5,4,4,4,4,4,4,4,5,5,4,5,5,4,4,3,3,7,,انتظار لوقت طويل وتضييع للوقت,لا,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,1,2,8,3,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,9,,لا يوجد,تعامل الموظفة,Q326_1
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,2,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجد,كل من في المؤسسة محترم ومتعاون,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,2,8,4,1,4,4,5,2,5,5,3,3,5,3,4,2,5,5,5,5,4,5,2,4,2,4,5,5,5,4,4,4,4,4,8,,إعادة إحضار الأوراق المطلوبة ويجب أن اتابع المعاملة,تعامل الموظفين,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,1,8,4,1,5,5,5,3,5,5,5,2,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,,AC,Employees are helpful and aware of what they do,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,3,1,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لا يوجدد,الموظفين وتعاملهم واسلوبهم الراقي,Q326_2
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,8,4,1,5,5,4,4,5,5,4,2,5,4,4,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,9,,Waiting,WIFI,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,3,1,7,3,1,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,,لايوجد ازعجني,المعاملة الطيبة من قبل الموظفين,Q326_3
استبانة تجربة المتعامل _ 2025 - ميدان,Customer Experience Survey _ 2025 - Tablet,4,,,,2,2,5,3,1,5,5,5,4,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,5,5,10,,لا يوجد,الموظفين,Q326_2
